3.1319 	2.1958 	2.7649 	4.0251 	2.2662 	0.1377 	0.0458 
3.1539 	3.1290 	5.4984 	3.8544 	6.4713 	0.1385 	0.0465 
4.0726 	6.8733 	5.2267 	6.9486 	5.8359 	0.1691 	0.0756 
6.6345 	3.7037 	5.3692 	7.5741 	7.9611 	0.2545 	0.1568 
6.0550 	7.0753 	4.5853 	7.9940 	4.8815 	0.2352 	0.1384 
4.9743 	4.5435 	2.2094 	5.2816 	2.6655 	0.1991 	0.1042 
6.2166 	5.1151 	3.7339 	3.7239 	6.0550 	0.2406 	0.1435 
5.6585 	7.9425 	6.6033 	6.2099 	3.1868 	0.2220 	0.1259 
4.1453 	3.5495 	3.3601 	5.8060 	2.5196 	0.1715 	0.0779 
7.6563 	4.7782 	4.8386 	3.8316 	4.0416 	0.2885 	0.1891 
6.1026 	7.7081 	7.1997 	2.5900 	7.3421 	0.2368 	0.1399 
2.9112 	6.1079 	5.9175 	6.5088 	4.2136 	0.1304 	0.0389 
5.3528 	3.8006 	5.7236 	4.8753 	3.7358 	0.2118 	0.1162 
5.2678 	2.2266 	4.2913 	4.1824 	7.9071 	0.2089 	0.1135 
3.3944 	6.3979 	5.4258 	2.1940 	7.1454 	0.1465 	0.0542 
3.6423 	3.3170 	7.4017 	7.1695 	5.1431 	0.1547 	0.0620 
7.2295 	3.0654 	7.7420 	3.1483 	6.1489 	0.2743 	0.1756 
5.6864 	3.1862 	6.5567 	4.4644 	4.9153 	0.2229 	0.1267 
5.4348 	3.3857 	5.1865 	2.2699 	6.8488 	0.2145 	0.1188 
7.6764 	5.2800 	7.7024 	3.4429 	5.9896 	0.2892 	0.1898 
3.8590 	3.9366 	7.6684 	7.6215 	4.2845 	0.1620 	0.0689 
5.1082 	2.9113 	5.4810 	2.1680 	6.2009 	0.2036 	0.1084 
2.3755 	5.0238 	5.8992 	6.5722 	5.1114 	0.1125 	0.0219 
3.2752 	6.2308 	2.6158 	4.9776 	5.9796 	0.1425 	0.0504 
6.6532 	7.8171 	7.9187 	4.2811 	5.2158 	0.2551 	0.1574 
4.4620 	7.7913 	5.4750 	3.3302 	3.3290 	0.1821 	0.0880 
5.4487 	3.7656 	4.4032 	4.0908 	3.4252 	0.2150 	0.1192 
3.8394 	4.2445 	4.0794 	2.3073 	6.3942 	0.1613 	0.0682 
4.3784 	4.3200 	3.2669 	6.2196 	7.6061 	0.1793 	0.0853 
2.5133 	4.9551 	7.0650 	7.4213 	4.6079 	0.1171 	0.0263 
4.1130 	2.2759 	5.6239 	3.4904 	5.4994 	0.1704 	0.0769 
2.0489 	7.1231 	2.4078 	5.9934 	6.4788 	0.1016 	0.0115 
4.7151 	2.5731 	4.1604 	7.5632 	2.7377 	0.1905 	0.0960 
3.9505 	5.5055 	5.7820 	4.5021 	3.3329 	0.1650 	0.0718 
4.4561 	5.3632 	5.2812 	4.7553 	7.9741 	0.1819 	0.0878 
6.2023 	2.0926 	3.9932 	5.2651 	2.8796 	0.2401 	0.1431 
4.8768 	7.9122 	7.4673 	5.2457 	2.7032 	0.1959 	0.1011 
5.5981 	5.5962 	4.6281 	2.8310 	4.8353 	0.2199 	0.1239 
5.7178 	5.1244 	7.8624 	6.9632 	2.4929 	0.2239 	0.1277 
6.3767 	7.2739 	5.6729 	3.4117 	3.3628 	0.2459 	0.1486 
4.3444 	3.1490 	4.9090 	2.7645 	2.7578 	0.1781 	0.0842 
4.0144 	4.4399 	2.9351 	2.1239 	4.0123 	0.1671 	0.0738 
7.3183 	5.7877 	3.3150 	6.0207 	4.1631 	0.2773 	0.1784 
5.3978 	3.0175 	4.5736 	5.7962 	3.5251 	0.2133 	0.1176 
6.5618 	6.3193 	6.2656 	6.3020 	4.3597 	0.2521 	0.1545 
4.1320 	7.3955 	4.7001 	2.5749 	6.2641 	0.1711 	0.0775 
7.0855 	4.6061 	7.5163 	4.7134 	3.0487 	0.2695 	0.1710 
6.9454 	6.5741 	7.4748 	3.5578 	7.6731 	0.2648 	0.1666 
4.7704 	3.4071 	4.0556 	3.9036 	5.7280 	0.1923 	0.0977 
6.9255 	7.0510 	2.6311 	3.6823 	2.5688 	0.2642 	0.1660 
4.2660 	5.9185 	3.9121 	5.6709 	6.7665 	0.1755 	0.0818 
3.8027 	2.3899 	2.4711 	3.7348 	5.2658 	0.1601 	0.0671 
7.4404 	3.5352 	3.8713 	3.3945 	4.5636 	0.2813 	0.1823 
5.2309 	2.0094 	3.4112 	5.8164 	6.5127 	0.2077 	0.1123 
2.4532 	7.6854 	3.1210 	7.3825 	7.4631 	0.1151 	0.0244 
4.5437 	2.8349 	6.4824 	4.8034 	4.1824 	0.1848 	0.0905 
6.2599 	6.3871 	2.9653 	7.5152 	4.9698 	0.2420 	0.1449 
6.8010 	5.4630 	3.8094 	5.5286 	6.6704 	0.2600 	0.1620 
7.9459 	6.6133 	6.0695 	3.2953 	7.7871 	0.2982 	0.1983 
4.0370 	3.3240 	5.4033 	4.1260 	7.5663 	0.1679 	0.0745 
2.8930 	2.9214 	6.8042 	2.9478 	2.1485 	0.1298 	0.0383 
3.2166 	2.5444 	3.4484 	5.1951 	5.3361 	0.1406 	0.0485 
3.0439 	5.9722 	6.8871 	7.7749 	2.0576 	0.1348 	0.0431 
3.7846 	2.8210 	3.7916 	6.2931 	6.4443 	0.1595 	0.0665 
4.6154 	5.6681 	4.1359 	4.9004 	6.9743 	0.1872 	0.0928 
7.0471 	4.1562 	6.4567 	7.8235 	4.6236 	0.2682 	0.1698 
2.9295 	4.6332 	4.8615 	7.1097 	2.9317 	0.1310 	0.0394 
7.2787 	5.8824 	2.9030 	4.9629 	4.3118 	0.2760 	0.1772 
6.1403 	4.5442 	6.2419 	5.7763 	3.2394 	0.2380 	0.1411 
6.3357 	6.7411 	4.6437 	4.1524 	3.3836 	0.2445 	0.1473 
2.7283 	2.6336 	5.7738 	5.5152 	5.8068 	0.1243 	0.0331 
6.4695 	7.9804 	2.3279 	4.3949 	2.2234 	0.2490 	0.1515 
7.8465 	3.2209 	2.2481 	5.4250 	6.6921 	0.2949 	0.1951 
5.8886 	3.9761 	7.4230 	5.6089 	7.2950 	0.2296 	0.1331 
3.9155 	4.2035 	5.1453 	2.9711 	7.2689 	0.1638 	0.0707 
4.7877 	5.7630 	5.3488 	6.9239 	6.9238 	0.1929 	0.0983 
4.5033 	3.5883 	6.0436 	2.3610 	3.2815 	0.1834 	0.0893 
6.1993 	2.2872 	2.3424 	4.2329 	2.7306 	0.2400 	0.1430 
4.0233 	5.9387 	4.9343 	7.6772 	6.2259 	0.1674 	0.0741 
3.6261 	3.7764 	5.0703 	4.6216 	4.4258 	0.1542 	0.0615 
6.5225 	7.7793 	4.4873 	6.6645 	2.4055 	0.2508 	0.1532 
7.7767 	4.1358 	3.6255 	5.3730 	2.2090 	0.2926 	0.1929 
7.9826 	2.0368 	4.7442 	4.3332 	4.5457 	0.2994 	0.1994 
4.8512 	4.2849 	2.9942 	4.3618 	2.2590 	0.1950 	0.1003 
3.7506 	7.1013 	4.1986 	7.0440 	6.8345 	0.1584 	0.0654 
3.8232 	3.0694 	3.0160 	2.2587 	4.6703 	0.1608 	0.0677 
4.5941 	5.3742 	5.7492 	7.7572 	4.1526 	0.1865 	0.0921 
6.2249 	7.0840 	5.5790 	5.4086 	3.1087 	0.2408 	0.1438 
3.5758 	7.4575 	6.9160 	7.8529 	2.1027 	0.1525 	0.0599 
2.5720 	6.9039 	4.3844 	2.0865 	4.2035 	0.1191 	0.0281 
7.1212 	5.8069 	4.6957 	7.1849 	5.6827 	0.2707 	0.1722 
2.7053 	5.6430 	5.0291 	5.9131 	6.9378 	0.1235 	0.0323 
4.3634 	6.9959 	7.2217 	5.3150 	4.2214 	0.1788 	0.0848 
5.1674 	5.0384 	5.2459 	5.0423 	5.0112 	0.2056 	0.1103 
4.5867 	7.2059 	6.9007 	7.3188 	2.4351 	0.1862 	0.0919 
2.0917 	6.8306 	3.7125 	7.8777 	3.8362 	0.1031 	0.0129 
7.3893 	5.4234 	2.7829 	7.1133 	6.5431 	0.2796 	0.1807 
2.1706 	6.7062 	5.1028 	2.5388 	6.5948 	0.1057 	0.0154 
3.6676 	5.7463 	4.1115 	4.5630 	2.5782 	0.1556 	0.0628 
7.3327 	7.3307 	4.3149 	4.8088 	7.0705 	0.2778 	0.1789 
6.7015 	4.8705 	7.4955 	4.4740 	6.2526 	0.2567 	0.1589 
2.9727 	4.9496 	4.4657 	2.9071 	3.2281 	0.1324 	0.0408 
7.5492 	6.4787 	7.3151 	6.3966 	5.0994 	0.2850 	0.1857 
5.7211 	5.5679 	6.9562 	6.1385 	7.2485 	0.2240 	0.1278 
5.8432 	3.9179 	7.5451 	3.5306 	2.0853 	0.2281 	0.1317 
5.3235 	6.0864 	5.2350 	4.0450 	6.3311 	0.2108 	0.1152 
3.0148 	6.2151 	5.4133 	2.4292 	7.1118 	0.1338 	0.0421 
6.9415 	6.8145 	5.1316 	7.0196 	5.2479 	0.2647 	0.1665 
2.5903 	6.9731 	6.4960 	6.6274 	6.6371 	0.1197 	0.0287 
7.0997 	2.7420 	6.1317 	6.3820 	3.1436 	0.2700 	0.1715 
5.8583 	3.8370 	2.7151 	3.1275 	2.5920 	0.2286 	0.1322 
5.5198 	7.3752 	2.5811 	3.7799 	5.5881 	0.2173 	0.1215 
6.5841 	7.4660 	2.3707 	3.3119 	6.6142 	0.2528 	0.1552 
4.7028 	3.7085 	6.1573 	6.6162 	3.5816 	0.1901 	0.0956 
3.7400 	5.5187 	3.6952 	5.1814 	2.3644 	0.1580 	0.0651 
5.1933 	4.3122 	2.8862 	4.1931 	6.6262 	0.2064 	0.1111 
4.2735 	5.4357 	6.3188 	6.2646 	3.0301 	0.1758 	0.0820 
6.8276 	2.8609 	7.5371 	4.9065 	4.8184 	0.2609 	0.1629 
4.9489 	6.7888 	3.8767 	5.0939 	4.3979 	0.1983 	0.1034 
7.9942 	3.0407 	5.5346 	4.1158 	2.4516 	0.2998 	0.1998 
5.6417 	4.8050 	3.8481 	4.8323 	4.3802 	0.2214 	0.1253 
2.6117 	4.1956 	4.0977 	2.2136 	7.2634 	0.1204 	0.0294 
6.3162 	2.8147 	5.2099 	6.8214 	2.9949 	0.2439 	0.1467 
4.5691 	6.7675 	3.1398 	7.6467 	2.9184 	0.1856 	0.0914 
2.8227 	5.1080 	5.7322 	5.0356 	2.4796 	0.1274 	0.0361 
6.9095 	2.8674 	2.8221 	6.9769 	7.1596 	0.2636 	0.1655 
7.7149 	5.5371 	3.8372 	5.3687 	6.0039 	0.2905 	0.1910 
2.8546 	7.4835 	4.7495 	6.7716 	7.8395 	0.1285 	0.0371 
3.6807 	5.6009 	5.8110 	4.7350 	3.2053 	0.1560 	0.0632 
4.1961 	6.0554 	3.5185 	3.5866 	2.4618 	0.1732 	0.0795 
3.3047 	4.9718 	5.1797 	6.6695 	3.6998 	0.1435 	0.0513 
7.5728 	2.3272 	2.1495 	5.1709 	6.0902 	0.2858 	0.1865 
2.0296 	6.5866 	7.0999 	3.0889 	6.7832 	0.1010 	0.0109 
5.5523 	7.7684 	4.9425 	6.0467 	4.1325 	0.2184 	0.1225 
2.6725 	6.1428 	5.3467 	6.4960 	6.4578 	0.1224 	0.0313 
6.1124 	4.6875 	2.9227 	5.6452 	5.8689 	0.2371 	0.1402 
4.9071 	2.2628 	7.4485 	6.8783 	5.9617 	0.1969 	0.1021 
2.7960 	4.8332 	5.3886 	2.9134 	2.7444 	0.1265 	0.0352 
6.4834 	4.1051 	6.6525 	3.3656 	5.6319 	0.2494 	0.1520 
3.0561 	7.9759 	6.3898 	6.1477 	7.7825 	0.1352 	0.0434 
6.7603 	5.0625 	3.8292 	7.2240 	6.6656 	0.2587 	0.1607 
3.4580 	2.1885 	7.0248 	6.8344 	4.7797 	0.1486 	0.0562 
2.0152 	5.2464 	2.1893 	7.1257 	7.9417 	0.1005 	0.0105 
5.7658 	6.3643 	4.2439 	6.9815 	4.3019 	0.2255 	0.1293 
4.4817 	7.8771 	7.6834 	3.3325 	5.5084 	0.1827 	0.0886 
3.2056 	6.3365 	6.6092 	3.0258 	2.7091 	0.1402 	0.0482 
5.0480 	7.4011 	4.7317 	7.0682 	2.1108 	0.2016 	0.1065 
5.0946 	7.1360 	6.5259 	7.4682 	6.5792 	0.2032 	0.1080 
4.1931 	2.5193 	5.9328 	3.6015 	2.4857 	0.1731 	0.0794 
7.7308 	5.4070 	2.0956 	7.4017 	4.0321 	0.2910 	0.1915 
7.4941 	2.9966 	7.1264 	2.5874 	3.4425 	0.2831 	0.1840 
3.5987 	3.8852 	5.5727 	2.3311 	4.4974 	0.1533 	0.0606 
5.3832 	4.4318 	4.0681 	5.1606 	6.9193 	0.2128 	0.1171 
7.2369 	4.2980 	3.0428 	7.3623 	5.6389 	0.2746 	0.1758 
6.0290 	5.2062 	4.5944 	4.3470 	5.9101 	0.2343 	0.1376 
5.1754 	3.1668 	4.3261 	2.6511 	4.7657 	0.2058 	0.1106 
3.7012 	4.0719 	5.0738 	5.3909 	3.8998 	0.1567 	0.0639 
4.1515 	2.4295 	3.5983 	6.9977 	2.8145 	0.1717 	0.0781 
7.4337 	6.0175 	4.2149 	7.8000 	6.9479 	0.2811 	0.1821 
3.6741 	4.3460 	7.1941 	2.2957 	6.7082 	0.1558 	0.0630 
4.1623 	6.5711 	5.1968 	5.7487 	7.1155 	0.1721 	0.0785 
5.7472 	6.0067 	2.7764 	7.2836 	5.8609 	0.2249 	0.1287 
4.8997 	2.7464 	7.2902 	5.8625 	7.6255 	0.1967 	0.1018 
5.6295 	2.0195 	6.6842 	4.8576 	2.0024 	0.2210 	0.1249 
3.7978 	4.7408 	6.0477 	3.7006 	3.5844 	0.1599 	0.0669 
3.5389 	5.0569 	3.7657 	3.4611 	7.4486 	0.1513 	0.0587 
5.4094 	3.1055 	6.4498 	6.3603 	3.3453 	0.2136 	0.1180 
3.54 	4.91 	4.11 	3.11 	7.91 	0.123 	0.032 
5.08 	4.14 	3.70 	3.72 	7.67 	0.283 	0.184 
7.15 	3.54 	3.55 	4.89 	6.88 	0.117 	0.026 
7.30 	4.89 	3.25 	4.39 	6.22 	0.159 	0.066 
5.18 	7.20 	5.84 	7.34 	7.85 	0.295 	0.195 
6.64 	3.32 	7.05 	7.46 	6.98 	0.130 	0.038 
5.57 	6.11 	5.95 	4.98 	7.23 	0.296 	0.196 
6.91 	4.27 	6.29 	5.10 	6.52 	0.199 	0.104 
6.09 	7.26 	6.92 	5.73 	5.80 	0.263 	0.165 
4.51 	3.41 	5.32 	6.76 	3.25 	0.126 	0.035 
3.98 	7.20 	3.62 	6.72 	7.64 	0.284 	0.185 
5.59 	3.48 	6.78 	7.01 	6.42 	0.261 	0.163 
4.55 	6.64 	5.57 	6.53 	4.32 	0.293 	0.194 
4.11 	4.43 	3.48 	4.79 	3.47 	0.106 	0.015 
4.08 	6.86 	6.40 	7.42 	7.74 	0.274 	0.175 
3.70 	5.63 	6.33 	3.77 	3.83 	0.239 	0.142 
3.33 	6.90 	3.94 	3.97 	5.08 	0.255 	0.158 
5.37 	7.61 	6.02 	5.61 	6.25 	0.178 	0.084 
6.71 	4.24 	3.92 	6.66 	4.86 	0.234 	0.138 
3.64 	3.52 	7.53 	3.91 	7.74 	0.134 	0.042 
7.37 	4.04 	6.07 	3.43 	4.75 	0.246 	0.149 
4.11 	6.03 	4.13 	5.02 	4.37 	0.104 	0.014 
7.08 	7.23 	7.08 	7.75 	5.60 	0.158 	0.065 
4.90 	4.91 	7.81 	6.37 	3.67 	0.108 	0.018 
7.11 	6.43 	5.22 	6.85 	4.86 	0.117 	0.026 
6.50 	4.13 	5.42 	7.10 	4.33 	0.270 	0.171 
4.20 	4.23 	3.44 	5.95 	3.22 	0.243 	0.146 
4.34 	4.36 	4.42 	5.66 	3.16 	0.164 	0.071 
7.15 	4.61 	6.56 	3.11 	3.63 	0.291 	0.191 
4.06 	6.05 	5.34 	3.82 	3.46 	0.105 	0.015 
4.50 	6.46 	5.98 	7.70 	4.59 	0.189 	0.094 
4.08 	6.95 	5.27 	4.00 	5.13 	0.176 	0.082 
7.85 	3.12 	4.29 	4.65 	3.61 	0.256 	0.158 
5.15 	6.92 	4.35 	7.74 	6.79 	0.262 	0.164 
6.80 	4.95 	3.43 	7.20 	6.69 	0.138 	0.046 
6.94 	3.74 	5.32 	4.44 	5.94 	0.190 	0.096 
6.19 	4.50 	4.26 	4.89 	6.71 	0.230 	0.134 
5.31 	4.57 	4.18 	3.56 	4.36 	0.247 	0.150 
6.07 	4.81 	5.98 	4.05 	5.40 	0.255 	0.157 
3.96 	7.49 	3.72 	5.67 	6.58 	0.158 	0.065 
7.79 	6.43 	7.30 	5.41 	5.52 	0.241 	0.143 
4.17 	6.16 	7.69 	3.09 	4.17 	0.234 	0.137 
7.56 	3.53 	7.35 	3.92 	3.66 	0.131 	0.039 
7.50 	5.88 	6.55 	6.49 	4.63 	0.203 	0.108 
5.01 	7.09 	5.20 	5.64 	7.55 	0.294 	0.194 
3.78 	4.46 	7.88 	7.07 	3.45 	0.168 	0.075 
5.09 	3.25 	5.66 	7.83 	7.38 	0.219 	0.123 
3.28 	7.47 	5.38 	7.63 	7.99 	0.143 	0.051 
6.03 	5.51 	7.64 	4.59 	4.76 	0.254 	0.156 
4.64 	6.78 	6.78 	5.76 	7.42 	0.152 	0.059 
5.62 	7.72 	3.50 	4.34 	7.24 	0.245 	0.148 
3.40 	4.09 	6.29 	7.80 	5.47 	0.279 	0.180 
3.27 	7.80 	7.42 	4.19 	4.64 	0.293 	0.193 
5.59 	3.39 	4.99 	6.06 	4.24 	0.213 	0.117 
5.26 	5.19 	4.73 	3.61 	4.11 	0.126 	0.034 
5.24 	6.43 	5.89 	5.86 	5.83 	0.153 	0.060 
5.43 	6.06 	7.86 	6.48 	3.76 	0.151 	0.058 
6.89 	3.67 	5.63 	4.78 	4.52 	0.150 	0.057 
7.04 	6.53 	4.01 	7.14 	3.67 	0.286 	0.187 
7.96 	4.24 	7.23 	5.88 	5.77 	0.170 	0.077 
7.74 	4.93 	3.07 	3.96 	6.06 	0.141 	0.049 
3.88 	6.66 	3.58 	5.96 	4.12 	0.150 	0.058 
5.69 	3.74 	6.22 	3.46 	3.26 	0.225 	0.129 
3.21 	6.27 	3.92 	6.78 	4.07 	0.197 	0.102 
6.36 	4.45 	7.78 	6.72 	4.04 	0.172 	0.078 
6.02 	5.22 	5.74 	3.35 	3.30 	0.218 	0.122 
3.15 	6.30 	7.44 	5.61 	5.78 	0.213 	0.118 
4.09 	5.51 	6.64 	3.40 	7.81 	0.285 	0.185 
6.57 	4.77 	6.88 	5.07 	3.34 	0.160 	0.067 
6.56 	4.75 	6.24 	4.00 	5.64 	0.255 	0.157 
6.29 	6.62 	4.55 	7.36 	5.62 	0.176 	0.082 
7.77 	3.81 	7.58 	3.45 	3.06 	0.215 	0.119 
3.00 	7.11 	3.50 	6.70 	5.26 	0.112 	0.021 
4.30 	3.63 	7.30 	5.12 	3.02 	0.109 	0.019 
6.57 	3.88 	5.83 	6.33 	6.85 	0.209 	0.113 
7.68 	4.23 	5.15 	3.92 	7.10 	0.259 	0.161 
7.67 	3.37 	4.92 	6.83 	6.03 	0.288 	0.188 
4.94 	4.53 	3.92 	7.08 	3.60 	0.124 	0.032 
7.02 	5.98 	6.05 	3.34 	3.66 	0.101 	0.011 
7.31 	5.20 	3.52 	7.71 	4.70 	0.167 	0.074 
